pmpp_10uM,,pmpp_20uM,,pmpp_30uM,,pmpp_40uM,,pmpp_50uM,,pmpp_60uM,,pmpp_70uM,,pmpp_80uM,,pmpp_90uM,,pmpp_100uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
637.4407349,0.01183332037,637.4407349,0.01204913482,637.4407349,0.01268173568,637.4407349,0.01203710493,637.4407349,0.01333487872,637.4407349,0.01166776102,637.4407349,0.01220520213,637.4407349,0.01291631907,637.4407349,0.01223299839,637.4407349,0.01252301969,
637.0004272,0.01184154022,637.0004272,0.01210015733,637.0004272,0.01230923366,637.0004272,0.01201624051,637.0004272,0.01340465993,637.0004272,0.01151388045,637.0004272,0.01207330078,637.0004272,0.01286450773,637.0004272,0.01203164924,637.0004272,0.01224351488,
636.5601196,0.0116126677,636.5601196,0.01208924409,636.5601196,0.01253026631,636.5601196,0.01221808791,636.5601196,0.01345226448,636.5601196,0.01179272961,636.5601196,0.01175692957,636.5601196,0.01285541523,636.5601196,0.01203827653,636.5601196,0.0118673183,
635.9729004,0.01193957776,635.9729004,0.01220280584,635.9729004,0.0123034548,635.9729004,0.01204200182,635.9729004,0.01340335235,635.9729004,0.01145955175,635.9729004,0.01198760699,635.9729004,0.01288575958,635.9729004,0.01200836338,635.9729004,0.01164728682,
635.5324097,0.01177559979,635.5324097,0.01211221516,635.5324097,0.01240431331,635.5324097,0.01205741148,635.5324097,0.01311509032,635.5324097,0.01173091866,635.5324097,0.01204945426,635.5324097,0.01278310921,635.5324097,0.01242338493,635.5324097,0.01189860422,
634.9450684,0.01176530682,634.9450684,0.01215153188,634.9450684,0.01262131799,634.9450684,0.01194513869,634.9450684,0.01334027108,634.9450684,0.01159347221,634.9450684,0.01205743849,634.9450684,0.01301483996,634.9450684,0.01226612087,634.9450684,0.01189860422,
634.5044556,0.01182810683,634.5044556,0.01190868765,634.5044556,0.01244786568,634.5044556,0.01171145216,634.5044556,0.01315895375,634.5044556,0.01171730272,634.5044556,0.0122351544,634.5044556,0.01304682251,634.5044556,0.01231405325,634.5044556,0.0121247787,
634.0637817,0.01194266416,634.0637817,0.01194308978,634.0637817,0.01239917241,634.0637817,0.01195309497,634.0637817,0.01316132862,634.0637817,0.01168937981,634.0637817,0.01224540547,634.0637817,0.01290202513,634.0637817,0.01199755911,634.0637817,0.01213987172,
633.4761963,0.01174706221,633.4761963,0.01228627842,633.4761963,0.01261329651,633.4761963,0.01209073514,633.4761963,0.01321314834,633.4761963,0.01186614763,633.4761963,0.01169541664,633.4761963,0.01297603175,633.4761963,0.01261692028,633.4761963,0.01207391359,
633.0354004,0.0117059201,633.0354004,0.01204945426,633.0354004,0.01242919173,633.0354004,0.01199665479,633.0354004,0.01326139923,633.0354004,0.01176139712,633.0354004,0.01191595104,633.0354004,0.01292866655,633.0354004,0.01219636295,633.0354004,0.01200538315,
632.4476318,0.01186207682,632.4476318,0.01213247143,632.4476318,0.01240854897,632.4476318,0.01187801268,632.4476318,0.01305639837,632.4476318,0.01138859335,632.4476318,0.01202526223,632.4476318,0.01277247258,632.4476318,0.0121594118,632.4476318,0.01189910993,
632.0067139,0.01173347142,632.0067139,0.01205373928,632.0067139,0.01237650588,632.0067139,0.01217437256,632.0067139,0.01319462899,632.0067139,0.01164069213,632.0067139,0.01196144987,632.0067139,0.01286704,632.0067139,0.01260834001,632.0067139,0.01178427134,
631.5657349,0.01168220025,631.5657349,0.01183425169,631.5657349,0.01240159664,631.5657349,0.01206851006,631.5657349,0.01308366284,631.5657349,0.01150853746,631.5657349,0.01198803261,631.5657349,0.01302991062,631.5657349,0.01240748353,631.5657349,0.01201813016,
630.9776611,0.01175293978,630.9776611,0.01203508303,630.9776611,0.01216023695,630.9776611,0.01185494754,630.9776611,0.01320751756,630.9776611,0.01164444163,630.9776611,0.01228649169,630.9776611,0.01279363967,630.9776611,0.0122129498,630.9776611,0.01168039162,
630.5366211,0.01173990779,630.5366211,0.01192427892,630.5366211,0.01236673165,630.5366211,0.01189597044,630.5366211,0.01309617423,630.5366211,0.01156603638,630.5366211,0.01214831043,630.5366211,0.01296341605,630.5366211,0.01219295524,630.5366211,0.01178166457,
629.9483643,0.01146199647,629.9483643,0.01200652774,629.9483643,0.01234079152,629.9483643,0.01202946715,629.9483643,0.01293373294,629.9483643,0.01145370398,629.9483643,0.01203460339,629.9483643,0.01290039904,629.9483643,0.01217333414,629.9483643,0.01188633963,
629.5072021,0.01143778395,629.5072021,0.01185981557,629.5072021,0.01236809045,629.5072021,0.01196331251,629.5072021,0.01303922012,629.5072021,0.01149819791,629.5072021,0.01237437595,629.5072021,0.01271257456,629.5072021,0.01193242054,629.5072021,0.01203425787,
629.065918,0.01143961772,629.065918,0.01186878141,629.065918,0.01254484057,629.065918,0.01164154336,629.065918,0.01334464829,629.065918,0.01140081789,629.065918,0.011983403,629.065918,0.01274952013,629.065918,0.01237291098,629.065918,0.01183300093,
628.477478,0.01139308419,628.477478,0.01212898456,628.477478,0.01239776146,628.477478,0.01178645249,628.477478,0.01297584455,628.477478,0.01158461906,628.477478,0.01195950713,628.477478,0.01334374119,628.477478,0.01211439725,628.477478,0.01178033464,
628.0360718,0.01164630242,628.0360718,0.01204088423,628.0360718,0.01235408057,628.0360718,0.01158924494,628.0360718,0.01299984939,628.0360718,0.01135527156,628.0360718,0.01179836784,628.0360718,0.0128304055,628.0360718,0.01209472679,628.0360718,0.01177022792,
627.4474487,0.01140451152,627.4474487,0.01208197791,627.4474487,0.01248987671,627.4474487,0.01168664079,627.4474487,0.0130420737,627.4474487,0.01125624962,627.4474487,0.01183885336,627.4474487,0.01248937007,627.4474487,0.01199263614,627.4474487,0.01179959159,
627.0059204,0.01178201009,627.0059204,0.01207380649,627.0059204,0.0126623325,627.0059204,0.01180358138,627.0059204,0.01305586565,627.0059204,0.01136528887,627.0059204,0.0119559681,627.0059204,0.01284352317,627.0059204,0.01215480641,627.0059204,0.01183943916,
626.5643311,0.01143278833,626.5643311,0.01228366885,626.5643311,0.01252379268,626.5643311,0.01173163671,626.5643311,0.01328563318,626.5643311,0.01158565655,626.5643311,0.0120308781,626.5643311,0.01264253072,626.5643311,0.01196706388,626.5643311,0.01179972477,
625.9754639,0.01139930263,625.9754639,0.01224729605,625.9754639,0.01254148409,625.9754639,0.01172392443,625.9754639,0.0129780313,625.9754639,0.01120253745,625.9754639,0.01198574435,625.9754639,0.01283656433,625.9754639,0.01221987139,625.9754639,0.01183031499,
625.5337524,0.01155994833,625.5337524,0.01212688163,625.5337524,0.01256130729,625.5337524,0.01161064766,625.5337524,0.01291333232,625.5337524,0.01139446627,625.5337524,0.01173376478,625.5337524,0.01286384091,625.5337524,0.01219045278,625.5337524,0.01170935109,
624.9447021,0.01139587443,624.9447021,0.01207476482,624.9447021,0.01267400663,624.9447021,0.01144185103,624.9447021,0.01306608226,624.9447021,0.0112434458,624.9447021,0.0118277343,624.9447021,0.01267840434,624.9447021,0.01213497389,624.9447021,0.0116118174,
624.5028687,0.01143308077,624.5028687,0.01200176403,624.5028687,0.01266273297,624.5028687,0.01168504544,624.5028687,0.01285362802,624.5028687,0.01148817688,624.5028687,0.01196783595,624.5028687,0.01278190967,624.5028687,0.01203109045,624.5028687,0.01197637711,
624.0609741,0.01142832357,624.0609741,0.01204013918,624.0609741,0.01268354803,624.0609741,0.01170653198,624.0609741,0.01286077406,624.0609741,0.01165433228,624.0609741,0.01191584487,624.0609741,0.01253932528,624.0609741,0.01204783097,624.0609741,0.01168387569,
623.4717407,0.01131408755,623.4717407,0.0117548015,623.4717407,0.01247970015,623.4717407,0.01151688397,623.4717407,0.01305199694,623.4717407,0.0112730395,623.4717407,0.01180171967,623.4717407,0.01262760721,623.4717407,0.01201326028,623.4717407,0.01168850251,
623.0297241,0.01134310197,623.0297241,0.01165063679,623.0297241,0.01267347392,623.0297241,0.01174746081,623.0297241,0.01273133978,623.0297241,0.01107038278,623.0297241,0.01169581525,623.0297241,0.01264943369,623.0297241,0.01193742268,623.0297241,0.01152374223,
622.4402466,0.01118375827,622.4402466,0.01202725805,622.4402466,0.01255267486,622.4402466,0.01160291024,622.4402466,0.01277924329,622.4402466,0.01116707828,622.4402466,0.0120308511,622.4402466,0.01264988631,622.4402466,0.01199295558,622.4402466,0.01153519936,
621.9981079,0.01139148977,621.9981079,0.01195282862,621.9981079,0.01256458461,621.9981079,0.01158953737,621.9981079,0.01318248827,621.9981079,0.011379187,621.9981079,0.01181156095,621.9981079,0.01270351186,621.9981079,0.01236052625,621.9981079,0.01171243563,
621.5559082,0.01117382478,621.5559082,0.01206238847,621.5559082,0.012571753,621.5559082,0.01144769788,621.5559082,0.0129454406,621.5559082,0.01116535161,621.5559082,0.01231272239,621.5559082,0.01267621852,621.5559082,0.01184627507,621.5559082,0.01151186042,
620.9662476,0.01124947518,620.9662476,0.01184936147,620.9662476,0.01251468062,620.9662476,0.0113960607,620.9662476,0.01275119931,620.9662476,0.01144772395,620.9662476,0.01180219837,620.9662476,0.0124064181,620.9662476,0.01192717906,620.9662476,0.01152275875,
620.5239258,0.01138240192,620.5239258,0.01154149976,620.5239258,0.01244301721,620.5239258,0.0115233697,620.5239258,0.01308987848,620.5239258,0.01127431449,620.5239258,0.01154649723,620.5239258,0.01271953154,620.5239258,0.01163213048,620.5239258,0.01136600599,
619.934082,0.01135657355,619.934082,0.01181701478,619.934082,0.01259632129,619.934082,0.01128765196,619.934082,0.01280744933,619.934082,0.01093911845,619.934082,0.01173565257,619.934082,0.01255339384,619.934082,0.01185776759,619.934082,0.01152608171,
619.4916382,0.01119058486,619.4916382,0.01181371603,619.4916382,0.01250722073,619.4916382,0.01155088283,619.4916382,0.01280867588,619.4916382,0.01116861869,619.4916382,0.01178887207,619.4916382,0.01233855449,619.4916382,0.01170147955,619.4916382,0.01149460953,
619.0491333,0.01120357309,619.0491333,0.01184436027,619.0491333,0.01240423322,619.0491333,0.01138298679,619.0491333,0.01273963042,619.0491333,0.01084929518,619.0491333,0.01166988816,619.0491333,0.01238984987,619.0491333,0.01171807386,619.0491333,0.01142404415,
618.4590454,0.01121990941,618.4590454,0.01184446644,618.4590454,0.01234257594,618.4590454,0.01121762488,618.4590454,0.01260828599,618.4590454,0.01107672974,618.4590454,0.01168158837,618.4590454,0.01245167479,618.4590454,0.01154655032,618.4590454,0.01128302887,
618.0164185,0.01105949562,618.0164185,0.01193069108,618.0164185,0.01233937964,618.0164185,0.0112360334,618.0164185,0.01282184664,618.0164185,0.01121449098,618.0164185,0.01143613644,618.0164185,0.01234912686,618.0164185,0.01162532438,618.0164185,0.01126708835,
617.5737305,0.01131855045,617.5737305,0.01231410634,617.5737305,0.01261116471,617.5737305,0.01153121144,617.5737305,0.01274376176,617.5737305,0.01101260446,617.5737305,0.01170951035,617.5737305,0.01224412769,617.5737305,0.01132981665,617.5737305,0.01140974648,
616.9833984,0.01101608295,616.9833984,0.01218121406,616.9833984,0.01255374029,616.9833984,0.01121417154,616.9833984,0.01249808259,616.9833984,0.01098294836,616.9833984,0.01135774236,616.9833984,0.01235938072,616.9833984,0.01139592752,616.9833984,0.01154187135,
616.5406494,0.01132819522,616.5406494,0.01235714369,616.5406494,0.01229160465,616.5406494,0.01132479496,616.5406494,0.01236761082,616.5406494,0.0108651137,616.5406494,0.01131661143,616.5406494,0.0124521805,616.5406494,0.01186582819,616.5406494,0.01127489936,
615.9501343,0.01109130867,615.9501343,0.01244410966,615.9501343,0.01259797346,615.9501343,0.01104481239,615.9501343,0.01257916074,615.9501343,0.01111098658,615.9501343,0.01180156041,615.9501343,0.01228039432,615.9501343,0.01145091373,615.9501343,0.01163978782,
615.5072021,0.0110538397,615.5072021,0.01229386777,615.5072021,0.01232081745,615.5072021,0.01109359227,615.5072021,0.01289423928,615.5072021,0.01099611726,615.5072021,0.01149747986,615.5072021,0.0122685181,615.5072021,0.01150306221,615.5072021,0.01120397169,
615.064209,0.01119220443,615.064209,0.01247549057,615.064209,0.0122679323,615.064209,0.01098916121,615.064209,0.01283061877,615.064209,0.01096917037,615.064209,0.01169706509,615.064209,0.01225291379,615.064209,0.01146000344,615.064209,0.01139459945,
614.4735107,0.01088743564,614.4735107,0.01227205899,614.4735107,0.0120946737,614.4735107,0.01117342617,614.4735107,0.0125358887,614.4735107,0.01060394198,614.4735107,0.01140823215,614.4735107,0.01233866066,614.4735107,0.01160644647,614.4735107,0.01139183529,
614.0303955,0.01076251548,614.0303955,0.01252251305,614.0303955,0.01216971409,614.0303955,0.01098262984,614.0303955,0.01275703683,614.0303955,0.01082827523,614.0303955,0.01161080692,614.0303955,0.01224833447,614.0303955,0.01169262361,614.0303955,0.01111372188,
613.4395142,0.01100530382,613.4395142,0.01230422687,613.4395142,0.0122702485,613.4395142,0.01107165776,613.4395142,0.01260301005,613.4395142,0.01045778301,613.4395142,0.01173504069,613.4395142,0.01213936601,613.4395142,0.01129461266,613.4395142,0.01121775806,
612.9962769,0.01097782422,612.9962769,0.0121741062,612.9962769,0.01204192266,612.9962769,0.01111566089,612.9962769,0.01232771482,612.9962769,0.01075805724,612.9962769,0.01135683898,612.9962769,0.01224633772,612.9962769,0.01148947887,612.9962769,0.01120325457,
612.5529785,0.01125887968,612.5529785,0.01217783336,612.5529785,0.01216260623,612.5529785,0.01108143013,612.5529785,0.01224327553,612.5529785,0.01077830419,612.5529785,0.01155072358,612.5529785,0.01229770295,612.5529785,0.01143188402,612.5529785,0.01112508867,
611.961853,0.01095478144,611.961853,0.01214351878,611.961853,0.01192100625,611.961853,0.010972674,611.961853,0.01266633067,611.961853,0.01059776172,611.961853,0.0112404963,611.961853,0.01199178491,611.961853,0.01124187838,611.961853,0.01119308174,
611.5184326,0.01090094633,611.5184326,0.0121276537,611.5184326,0.01193441637,611.5184326,0.01104579493,611.5184326,0.01228060666,611.5184326,0.01064702217,611.5184326,0.01129931491,611.5184326,0.01215020102,611.5184326,0.01119015925,611.5184326,0.01102160569,
610.927124,0.0112637151,610.927124,0.01209275797,610.927124,0.01184058283,610.927124,0.01107572019,610.927124,0.01254542731,610.927124,0.01056874357,610.927124,0.01106645353,610.927124,0.01191733405,610.927124,0.01126201451,610.927124,0.01120227203,
610.4836426,0.01093229651,610.4836426,0.01205701288,610.4836426,0.01184036955,610.4836426,0.01103907637,610.4836426,0.01212797314,610.4836426,0.01054797601,610.4836426,0.01108674053,610.4836426,0.01201661304,610.4836426,0.01121356059,610.4836426,0.01109667309,
610.0400391,0.01094631292,610.0400391,0.01193651836,610.0400391,0.01165755,610.0400391,0.0108861085,610.0400391,0.01220557466,610.0400391,0.01064519119,610.0400391,0.01150736772,610.0400391,0.01206337381,610.0400391,0.01122742705,610.0400391,0.01112102531,
609.4484863,0.01074911561,609.4484863,0.01198321674,609.4484863,0.01175700873,609.4484863,0.0108359186,609.4484863,0.01242711395,609.4484863,0.0103496341,609.4484863,0.01129904948,609.4484863,0.01222538296,609.4484863,0.01117379777,609.4484863,0.01093362365,
609.0048218,0.01101924293,609.0048218,0.01183659211,609.0048218,0.01178512257,609.0048218,0.01089616865,609.0048218,0.01235442702,609.0048218,0.01045117993,609.0048218,0.01137376577,609.0048218,0.01213004906,609.0048218,0.01136241946,609.0048218,0.01107083447,
608.5610352,0.01107418071,608.5610352,0.01160897221,608.5610352,0.01162790321,608.5610352,0.01093866676,608.5610352,0.01252864115,608.5610352,0.0107452143,608.5610352,0.01114848629,608.5610352,0.01203936711,608.5610352,0.01123683061,608.5610352,0.01112739928,
607.9692993,0.01083201729,607.9692993,0.01139757596,607.9692993,0.0118251536,607.9692993,0.01067959983,607.9692993,0.0122398138,607.9692993,0.01079611108,607.9692993,0.01103846636,607.9692993,0.01197190676,607.9692993,0.01124758925,607.9692993,0.01095897518,
607.5253906,0.01081773918,607.5253906,0.01120442338,607.5253906,0.01162418071,607.5253906,0.01073178835,607.5253906,0.01227205899,607.5253906,0.01036185585,607.5253906,0.01110697631,607.5253906,0.01196554769,607.5253906,0.01104494464,607.5253906,0.01100652479,
606.9334717,0.01106095687,606.9334717,0.01112041436,606.9334717,0.01178719662,606.9334717,0.01090596337,606.9334717,0.01217051223,606.9334717,0.01047218218,606.9334717,0.01105022896,606.9334717,0.01178796776,606.9334717,0.01105434448,606.9334717,0.01085184328,
606.4894409,0.01071785856,606.4894409,0.01105378661,606.4894409,0.01149987243,606.4894409,0.01083621103,606.4894409,0.01236257702,606.4894409,0.01038264018,606.4894409,0.01101990603,606.4894409,0.01184023637,606.4894409,0.01100793201,606.4894409,0.01071398519,
606.0454102,0.01101916283,606.0454102,0.01090970635,606.0454102,0.01145668048,606.0454102,0.01053105481,606.0454102,0.01222495735,606.0454102,0.01024201605,606.0454102,0.01089871675,606.0454102,0.01171126589,606.0454102,0.01110477187,606.0454102,0.01076692063,
605.4532471,0.01060977764,605.4532471,0.01070220489,605.4532471,0.01115159411,605.4532471,0.0107543692,605.4532471,0.011926434,605.4532471,0.01045544911,605.4532471,0.01101871114,605.4532471,0.01177735534,605.4532471,0.0111062862,605.4532471,0.01090407837,
605.0090332,0.01063155569,605.0090332,0.01089956611,605.0090332,0.01136829145,605.0090332,0.01065988839,605.0090332,0.01203415077,605.0090332,0.01016542688,605.0090332,0.01095249783,605.0090332,0.01171751507,605.0090332,0.01098804642,605.0090332,0.01080080774,
604.5648193,0.01078005601,604.5648193,0.0108262049,604.5648193,0.01124036405,604.5648193,0.01065856218,604.5648193,0.01202281378,604.5648193,0.01024885383,604.5648193,0.01106682513,604.5648193,0.01184350904,604.5648193,0.01092401426,604.5648193,0.01102672983,
603.9724121,0.01090967935,603.9724121,0.01082463935,603.9724121,0.01130311377,603.9724121,0.01048835833,603.9724121,0.01213420182,603.9724121,0.01027217787,603.9724121,0.01091074105,603.9724121,0.0119017968,603.9724121,0.01110976469,603.9724121,0.01073380467,
603.5280762,0.01084417291,603.5280762,0.01081572287,603.5280762,0.01108613051,603.5280762,0.01037139911,603.5280762,0.01205983385,603.5280762,0.01041660458,603.5280762,0.01077148505,603.5280762,0.01182443555,603.5280762,0.0112059908,603.5280762,0.01086338889,
602.9354858,0.01091804169,602.9354858,0.01064184867,602.9354858,0.01126174908,602.9354858,0.01068981458,602.9354858,0.01200695336,602.9354858,0.01025574468,602.9354858,0.01092276629,602.9354858,0.01163008343,602.9354858,0.01138381008,602.9354858,0.01074067689,
602.4910278,0.01094363164,602.4910278,0.01073714811,602.4910278,0.01132192556,602.4910278,0.0104710944,602.4910278,0.01201501675,602.4910278,0.01039271522,602.4910278,0.01072406769,602.4910278,0.01169764996,602.4910278,0.01116752997,602.4910278,0.01062272303,
602.0465088,0.01085194945,602.0465088,0.01067262236,602.0465088,0.01116134133,602.0465088,0.01058296021,602.0465088,0.01217871159,602.0465088,0.01047082897,602.0465088,0.0107357949,602.0465088,0.01174602471,602.0465088,0.01128916629,602.0465088,0.01068241242,
601.4537354,0.01092738565,601.4537354,0.01052840333,601.4537354,0.0109552592,601.4537354,0.01036821771,601.4537354,0.01216497552,601.4537354,0.01031898893,601.4537354,0.01093455218,601.4537354,0.0115318764,601.4537354,0.01110291295,601.4537354,0.01072027348,
601.0090942,0.01073478721,601.0090942,0.01053521875,601.0090942,0.01099622343,601.0090942,0.01038614009,601.0090942,0.01172044035,601.0090942,0.01019415259,601.0090942,0.01082179975,601.0090942,0.01154128648,601.0090942,0.01077249274,601.0090942,0.01089170948,
600.5643311,0.0108209243,600.5643311,0.01082992088,600.5643311,0.01119008008,600.5643311,0.01019635238,600.5643311,0.01181709394,600.5643311,0.01014200225,600.5643311,0.01081827004,600.5643311,0.01140926871,600.5643311,0.01077135187,600.5643311,0.01056447346,
599.9713135,0.01063980628,599.9713135,0.01062306762,599.9713135,0.01112227328,599.9713135,0.01046221144,599.9713135,0.01162971091,599.9713135,0.009912620299,599.9713135,0.01086046919,599.9713135,0.01182222832,599.9713135,0.01086137164,599.9713135,0.01060346421,
599.5264893,0.01076177228,599.5264893,0.01057993714,599.5264893,0.01091477647,599.5264893,0.01025362406,599.5264893,0.01161761303,599.5264893,0.01003334951,599.5264893,0.01061964501,599.5264893,0.01171591971,599.5264893,0.01078626513,599.5264893,0.01055115834,
598.9333496,0.01052964944,598.9333496,0.01057441998,598.9333496,0.01090912241,598.9333496,0.01001236867,598.9333496,0.01154413074,598.9333496,0.00971274171,598.9333496,0.01066975761,598.9333496,0.0114337448,598.9333496,0.01047706138,598.9333496,0.01055869088,
598.4884033,0.01042095292,598.4884033,0.01051116455,598.4884033,0.01080213487,598.4884033,0.01014274452,598.4884033,0.01152937766,598.4884033,0.00996405445,598.4884033,0.01085563842,598.4884033,0.01121624373,598.4884033,0.01085805334,598.4884033,0.01041644532,
598.043396,0.01051790081,598.043396,0.01056322642,598.043396,0.01071854867,598.043396,0.01021800376,598.043396,0.01148799062,598.043396,0.009742311202,598.043396,0.01074033231,598.043396,0.01131015457,598.043396,0.01075298898,598.043396,0.01045319531,
597.4499512,0.0103594698,597.4499512,0.01030642446,597.4499512,0.01059261523,597.4499512,0.01011868473,597.4499512,0.0115749687,597.4499512,0.009644291364,597.4499512,0.01043879706,597.4499512,0.01122235321,597.4499512,0.01042026281,597.4499512,0.01036400255,
597.0048828,0.01039706357,597.0048828,0.01051949244,597.0048828,0.01082923077,597.0048828,0.01019378193,597.0048828,0.01173325907,597.0048828,0.009769447148,597.0048828,0.01038847305,597.0048828,0.01131244004,597.0048828,0.01044248324,597.0048828,0.01033423189,
596.5596924,0.01037397142,596.5596924,0.01071133185,596.5596924,0.01101568434,596.5596924,0.00991847273,596.5596924,0.01143634878,596.5596924,0.01003300492,596.5596924,0.0107641872,596.5596924,0.01124405675,596.5596924,0.01054407749,596.5596924,0.01053397264,
595.9660645,0.01035838295,595.9660645,0.01044420619,595.9660645,0.01072595082,595.9660645,0.01009356696,595.9660645,0.01147137862,595.9660645,0.009657234885,595.9660645,0.01042042207,595.9660645,0.0111976238,595.9660645,0.01066357642,595.9660645,0.01030833274,
595.520752,0.01030610595,595.520752,0.01026629377,595.520752,0.01082288753,595.520752,0.01000749506,595.520752,0.01134025864,595.520752,0.009670706466,595.520752,0.01045881677,595.520752,0.0112637151,595.520752,0.01045757066,595.520752,0.01017059386,
594.9269409,0.01019873749,594.9269409,0.01008763257,594.9269409,0.01087737642,594.9269409,0.01009928994,594.9269409,0.01164845657,594.9269409,0.009859788232,594.9269409,0.0102148233,594.9269409,0.01098040026,594.9269409,0.01042599045,594.9269409,0.01022219099,
594.4815063,0.01006982848,594.4815063,0.01032691542,594.4815063,0.0106318742,594.4815063,0.009990753606,594.4815063,0.01147321239,594.4815063,0.009682697244,594.4815063,0.01024024002,594.4815063,0.01117908303,594.4815063,0.01033020206,594.4815063,0.01004815754,
594.0360718,0.009996846318,594.0360718,0.01032169349,594.0360718,0.01046189293,594.0360718,0.009982198477,594.0360718,0.01158948429,594.0360718,0.009583712555,594.0360718,0.01032463554,594.0360718,0.01101520658,594.0360718,0.01049148757,594.0360718,0.009918208234,
593.4420166,0.009959313087,593.4420166,0.01020719111,593.4420166,0.01078156848,593.4420166,0.009593159892,593.4420166,0.0112972958,593.4420166,0.009643921629,593.4420166,0.01036991458,593.4420166,0.01101502124,593.4420166,0.01019939966,593.4420166,0.009957803413,
592.99646,0.009981138632,592.99646,0.009935264476,592.99646,0.01030472759,592.99646,0.009662925266,592.99646,0.0112800803,592.99646,0.00941202417,592.99646,0.01009057369,592.99646,0.01073844824,592.99646,0.01020652894,592.99646,0.009885342792,
592.5508423,0.009864767082,592.5508423,0.01000410412,592.5508423,0.01042206585,592.5508423,0.009666101076,592.5508423,0.0109407641,592.5508423,0.009592260234,592.5508423,0.01005459577,592.5508423,0.01086665317,592.5508423,0.01045597997,592.5508423,0.01005676761,
591.956543,0.009928537533,591.956543,0.009961299598,591.956543,0.01030562911,591.956543,0.009458584711,591.956543,0.0111661749,591.956543,0.009316195734,591.956543,0.01005856972,591.956543,0.01081219316,591.956543,0.01009568665,591.956543,0.01002701838,
591.5108032,0.009631746449,591.5108032,0.009959393181,591.5108032,0.01024289057,591.5108032,0.009454457089,591.5108032,0.01101379935,591.5108032,0.009271713905,591.5108032,0.01011219341,591.5108032,0.01071679685,591.5108032,0.009994223714,591.5108032,0.009906078689,
591.0650024,0.009560531005,591.0650024,0.009931026958,591.0650024,0.01029057335,591.0650024,0.009599273093,591.0650024,0.01109529193,591.0650024,0.00931362994,591.0650024,0.00985306222,591.0650024,0.01071350742,591.0650024,0.01004821062,591.0650024,0.009902820922,
590.47052,0.009481892921,590.47052,0.009881132282,590.47052,0.01031689532,590.47052,0.009679389186,590.47052,0.01093341131,590.47052,0.009160977788,590.47052,0.01009324938,590.47052,0.01065455563,590.47052,0.009813582525,590.47052,0.009970093146,
590.0245972,0.009406866506,590.0245972,0.00976743456,590.0245972,0.009980555624,590.0245972,0.009651332162,590.0245972,0.01085664704,590.0245972,0.009161110036,590.0245972,0.009785782546,590.0245972,0.01054468751,590.0245972,0.009855790064,590.0245972,0.01002900489,
589.4299316,0.009274384007,589.4299316,0.009631137364,589.4299316,0.01003120374,589.4299316,0.009424034506,589.4299316,0.01071698312,589.4299316,0.009110379033,589.4299316,0.009588634595,589.4299316,0.01063386444,589.4299316,0.009744693525,589.4299316,0.009822956286,
588.9838867,0.009272241965,588.9838867,0.009576196782,588.9838867,0.0101638902,588.9838867,0.009363248013,588.9838867,0.01107367594,588.9838867,0.009039803408,588.9838867,0.009811094031,588.9838867,0.01052421238,588.9838867,0.009540393949,588.9838867,0.00972076226,
588.5377808,0.009244608693,588.5377808,0.009666948579,588.5377808,0.01006757654,588.5377808,0.009204152972,588.5377808,0.01082976162,588.5377808,0.008996565826,588.5377808,0.009620736353,588.5377808,0.01055184845,588.5377808,0.009769738652,588.5377808,0.009759306908,
587.9429321,0.009087116458,587.9429321,0.009758884087,587.9429321,0.01002913713,587.9429321,0.009074508213,587.9429321,0.01035885978,587.9429321,0.00900124386,587.9429321,0.009480754845,587.9429321,0.01028378773,587.9429321,0.009747923352,587.9429321,0.009557117708,
587.4967041,0.009123993106,587.4967041,0.009463425726,587.4967041,0.009884124622,587.4967041,0.009275495075,587.4967041,0.01067824662,587.4967041,0.008828860708,587.4967041,0.009470701218,587.4967041,0.01022121124,587.4967041,0.009708188474,587.4967041,0.009530894458,
587.050415,0.009203677066,587.050415,0.009432023391,587.050415,0.009742893279,587.050415,0.00908323098,587.050415,0.01033028215,587.050415,0.008725237101,587.050415,0.009442155249,587.050415,0.01029033493,587.050415,0.009266107343,587.050415,0.009492184967,
586.4553223,0.009113260545,586.4553223,0.009225226007,586.4553223,0.0096560698,586.4553223,0.009068878368,586.4553223,0.01050763763,586.4553223,0.008777745999,586.4553223,0.009344891645,586.4553223,0.01039669197,586.4553223,0.009294615127,586.4553223,0.009523274377,
586.0089111,0.008936076425,586.0089111,0.009312175214,586.0089111,0.009761477821,586.0089111,0.008864737116,586.0089111,0.01055598632,586.0089111,0.008725078776,586.0089111,0.009297260083,586.0089111,0.01025704388,586.0089111,0.009324341081,586.0089111,0.009221128188,
585.5625,0.008798138238,585.5625,0.009219541214,585.5625,0.009493798949,585.5625,0.00905640237,585.5625,0.01040875632,585.5625,0.008722754195,585.5625,0.009079001844,585.5625,0.01017305814,585.5625,0.009328493848,585.5625,0.009399406612,
584.9671631,0.008878422901,584.9671631,0.009068613872,584.9671631,0.00951067917,584.9671631,0.008896812797,584.9671631,0.010254208,584.9671631,0.008638458326,584.9671631,0.009305854328,584.9671631,0.009957697242,584.9671631,0.009217743762,584.9671631,0.009179220535,
