pp_1mM,,pp_500uM,,pp_250uM,,pp_125uM,,pp_62uM,,pp_31uM,,pp_15uM,,pp_7uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
639.0546265,0.01235490665,639.0546265,0.01197999623,639.0546265,0.01198380161,639.0546265,0.01227296423,639.0546265,0.01251308154,639.0546265,0.01210516132,639.0546265,0.01212688163,639.0546265,0.01223179977,
638.4678345,0.01211639401,638.4678345,0.0120781716,638.4678345,0.01192478463,638.4678345,0.01212602947,638.4678345,0.01224793494,638.4678345,0.01216673199,638.4678345,0.01209507324,638.4678345,0.01228968706,
638.02771,0.01170477737,638.02771,0.01195160486,638.02771,0.0117509719,638.02771,0.01240535267,638.02771,0.01233698241,638.02771,0.01223310456,638.02771,0.01210936718,638.02771,0.01210124884,
637.4407349,0.01189453341,637.4407349,0.01161997952,637.4407349,0.01171209011,637.4407349,0.01257204637,637.4407349,0.01205538865,637.4407349,0.01220719889,637.4407349,0.0122053083,637.4407349,0.01216835622,
637.0004272,0.01202281378,637.0004272,0.01184624899,637.0004272,0.0116325561,637.0004272,0.01224734914,637.0004272,0.01241225097,637.0004272,0.01214213483,637.0004272,0.01231607702,637.0004272,0.01219907869,
636.5601196,0.01217897795,636.5601196,0.01181807835,636.5601196,0.01190858148,636.5601196,0.01232457254,636.5601196,0.01235623844,636.5601196,0.01209211908,636.5601196,0.01211021841,636.5601196,0.01203806326,
635.9729004,0.01228840929,635.9729004,0.01186250243,635.9729004,0.01168089733,635.9729004,0.01229959354,635.9729004,0.01213558577,635.9729004,0.01205871627,635.9729004,0.01227725204,635.9729004,0.01207367331,
635.5324097,0.01180363446,635.5324097,0.011878944,635.5324097,0.0118526062,635.5324097,0.01212267578,635.5324097,0.01222157571,635.5324097,0.01197475474,635.5324097,0.01178679802,635.5324097,0.01193665061,
634.9450684,0.01208490599,634.9450684,0.01162301097,634.9450684,0.01193510741,634.9450684,0.01189059578,634.9450684,0.0121399248,634.9450684,0.01187016442,634.9450684,0.01219814643,634.9450684,0.01200442482,
634.5044556,0.01194950286,634.5044556,0.01175714191,634.5044556,0.01174280699,634.5044556,0.01213130075,634.5044556,0.01224745624,634.5044556,0.01221689023,634.5044556,0.01205315348,634.5044556,0.0121019138,
634.0637817,0.01218017656,634.0637817,0.01193585247,634.0637817,0.01211836375,634.0637817,0.01203707885,634.0637817,0.01199694723,634.0637817,0.01211988088,634.0637817,0.01194418129,634.0637817,0.01207133103,
633.4761963,0.01212398056,633.4761963,0.01181892958,633.4761963,0.01223723125,633.4761963,0.01205129083,633.4761963,0.01232454553,633.4761963,0.01203643996,633.4761963,0.01210800931,633.4761963,0.01218294445,
633.0354004,0.01193601266,633.0354004,0.01193087734,633.0354004,0.01177921705,633.0354004,0.01185662393,633.0354004,0.01179241017,633.0354004,0.01195006166,633.0354004,0.01193207409,633.0354004,0.01194479316,
632.4476318,0.01209627092,632.4476318,0.01187293138,632.4476318,0.01153530553,632.4476318,0.01202872209,632.4476318,0.01194537804,632.4476318,0.01189421397,632.4476318,0.01194308978,632.4476318,0.01254987717,
632.0067139,0.01183566172,632.0067139,0.01180379465,632.0067139,0.01178121194,632.0067139,0.01184284408,632.0067139,0.01209922507,632.0067139,0.01201719884,632.0067139,0.01203995291,632.0067139,0.01219034567,
631.5657349,0.01198672876,631.5657349,0.01173485443,631.5657349,0.01167770568,631.5657349,0.01201179624,631.5657349,0.01199841127,631.5657349,0.01220916864,631.5657349,0.01214772463,631.5657349,0.01190020051,
630.9776611,0.0118885478,630.9776611,0.01166403852,630.9776611,0.01156787015,630.9776611,0.01216247305,630.9776611,0.01235293597,630.9776611,0.01189894974,630.9776611,0.01170600019,630.9776611,0.01202904154,
630.5366211,0.0118667325,630.5366211,0.01167464815,630.5366211,0.01151045132,630.5366211,0.01215235703,630.5366211,0.01198683493,630.5366211,0.01167523302,630.5366211,0.01186909992,630.5366211,0.01209169254,
629.9483643,0.01171916444,629.9483643,0.01160838734,629.9483643,0.01175926998,629.9483643,0.01185931079,629.9483643,0.0120136058,629.9483643,0.01197241247,629.9483643,0.01180469897,629.9483643,0.01171911042,
629.5072021,0.01186255552,629.5072021,0.01164133009,629.5072021,0.01148488093,629.5072021,0.01172426995,629.5072021,0.01214612741,629.5072021,0.0116833169,629.5072021,0.01196131669,629.5072021,0.01192646008,
629.065918,0.01190855447,629.065918,0.0116673084,629.065918,0.01134323422,629.065918,0.01181102917,629.065918,0.01210870128,629.065918,0.01178179774,629.065918,0.01181994006,629.065918,0.0118114017,
628.477478,0.01180283725,628.477478,0.0115663819,628.477478,0.01174865756,628.477478,0.01189086214,628.477478,0.01192478463,628.477478,0.01176312659,628.477478,0.01173038688,628.477478,0.01221377496,
628.0360718,0.01199372765,628.0360718,0.01152145583,628.0360718,0.01158554945,628.0360718,0.01174238138,628.0360718,0.01186556183,628.0360718,0.01170570776,628.0360718,0.01178302057,628.0360718,0.01218856219,
627.4474487,0.01184087526,627.4474487,0.01139927655,627.4474487,0.01149979234,627.4474487,0.01200953498,627.4474487,0.01202637982,627.4474487,0.01172663737,627.4474487,0.01160905231,627.4474487,0.01198782027,
627.0059204,0.01208735444,627.0059204,0.01151340175,627.0059204,0.01138051506,627.0059204,0.01181496587,627.0059204,0.01222248096,627.0059204,0.01179129258,627.0059204,0.01179586817,627.0059204,0.01173033379,
626.5643311,0.01208211109,626.5643311,0.01178695727,626.5643311,0.01146313921,626.5643311,0.01167802513,626.5643311,0.01186739746,626.5643311,0.01177017391,626.5643311,0.01178756915,626.5643311,0.0118772937,
625.9754639,0.01201107819,625.9754639,0.01152427401,625.9754639,0.0115645742,625.9754639,0.01158047188,625.9754639,0.01217541099,625.9754639,0.0115695186,625.9754639,0.01168265194,625.9754639,0.01221497264,
625.5337524,0.01219846588,625.5337524,0.01171224937,625.5337524,0.01137312781,625.5337524,0.01188548841,625.5337524,0.01215762738,625.5337524,0.0117508918,625.5337524,0.01200016774,625.5337524,0.01196054462,
624.9447021,0.01189503912,624.9447021,0.01162433997,624.9447021,0.01138925832,624.9447021,0.01165558212,624.9447021,0.01176466886,624.9447021,0.01168576349,624.9447021,0.01197882555,624.9447021,0.01165917236,
624.5028687,0.01193244662,624.5028687,0.01153107919,624.5028687,0.01139148977,624.5028687,0.01150856446,624.5028687,0.01187928952,624.5028687,0.01165329572,624.5028687,0.01171868574,624.5028687,0.01192284189,
624.0609741,0.01196592022,624.0609741,0.01165449247,624.0609741,0.01150486898,624.0609741,0.01173384394,624.0609741,0.0120394472,624.0609741,0.01176661067,624.0609741,0.01180158649,624.0609741,0.01173307281,
623.4717407,0.01172041427,623.4717407,0.01213949919,623.4717407,0.01141891535,623.4717407,0.01151611283,623.4717407,0.01187732071,623.4717407,0.01200038008,623.4717407,0.01166111324,623.4717407,0.01173908357,
623.0297241,0.01191291772,623.0297241,0.01194330305,623.0297241,0.01151334867,623.0297241,0.01130760461,623.0297241,0.01172134466,623.0297241,0.01187011134,623.0297241,0.01187056303,623.0297241,0.01162662636,
622.4402466,0.01206406578,622.4402466,0.01218142733,622.4402466,0.01145543158,622.4402466,0.01153325848,622.4402466,0.01164558437,622.4402466,0.01153331157,622.4402466,0.01168305054,622.4402466,0.01180491131,
621.9981079,0.0119723063,621.9981079,0.01184590254,621.9981079,0.01136903558,621.9981079,0.0116795674,621.9981079,0.01202566177,621.9981079,0.01159259491,621.9981079,0.01195705961,621.9981079,0.01169544272,
621.5559082,0.01204793714,621.5559082,0.0120432796,621.5559082,0.01131735556,621.5559082,0.01160179358,621.5559082,0.01175030693,621.5559082,0.01180802379,621.5559082,0.01173910964,621.5559082,0.01184654143,
620.9662476,0.01191116218,620.9662476,0.01207181066,620.9662476,0.01115382463,620.9662476,0.01150106825,620.9662476,0.0120650772,620.9662476,0.01179943234,620.9662476,0.01179243624,620.9662476,0.01199029479,
620.5239258,0.01170600019,620.5239258,0.0120863691,620.5239258,0.01125648897,620.5239258,0.01130691357,620.5239258,0.0118079707,620.5239258,0.01169945858,620.5239258,0.01152730454,620.5239258,0.01175339147,
619.934082,0.01181794517,619.934082,0.01241360977,619.934082,0.01125781704,619.934082,0.01177695673,619.934082,0.01161232218,619.934082,0.0117470352,619.934082,0.01135954913,619.934082,0.01140908245,
619.4916382,0.01183935907,619.4916382,0.01204721816,619.4916382,0.01133582089,619.4916382,0.0113438461,619.4916382,0.01155181322,619.4916382,0.01151231211,619.4916382,0.0116697289,619.4916382,0.01168767828,
619.0491333,0.01176075917,619.0491333,0.01190004125,619.0491333,0.01125032548,619.0491333,0.01130709983,619.0491333,0.01182361133,619.0491333,0.01161248237,619.0491333,0.01165175345,619.0491333,0.01162742451,
618.4590454,0.01151334867,618.4590454,0.01196214184,618.4590454,0.01137506776,618.4590454,0.01152358297,618.4590454,0.01161444932,618.4590454,0.01144360472,618.4590454,0.01142311469,618.4590454,0.01125045866,
618.0164185,0.01141134091,618.0164185,0.01200075261,618.0164185,0.01123738848,618.0164185,0.01112458389,618.0164185,0.01142234355,618.0164185,0.01144575793,618.0164185,0.0113956891,618.0164185,0.01165571529,
617.5737305,0.0114007378,617.5737305,0.01201879513,617.5737305,0.01132147387,617.5737305,0.01120537985,617.5737305,0.01162904594,617.5737305,0.01157156564,617.5737305,0.01127500553,617.5737305,0.01164702047,
616.9833984,0.01183802914,616.9833984,0.01205203589,616.9833984,0.01145192329,616.9833984,0.0112726409,616.9833984,0.0114639895,616.9833984,0.0112624662,616.9833984,0.01157457009,616.9833984,0.01171068102,
616.5406494,0.01154833101,616.5406494,0.01180781052,616.5406494,0.01126483083,616.5406494,0.01105514076,616.5406494,0.01165885292,616.5406494,0.01167634968,616.5406494,0.01131905522,616.5406494,0.01144958474,
615.9501343,0.01144732535,615.9501343,0.01200852357,615.9501343,0.01126480382,615.9501343,0.01121353451,615.9501343,0.01158368867,615.9501343,0.01186210383,615.9501343,0.01144602336,615.9501343,0.01141088922,
615.5072021,0.01119934954,615.5072021,0.01179791614,615.5072021,0.01113223284,615.5072021,0.01131143048,615.5072021,0.01140020601,615.5072021,0.01153224893,615.5072021,0.01164917462,615.5072021,0.01142579876,
615.064209,0.01179403253,615.064209,0.0116617512,615.064209,0.01106100995,615.064209,0.01121379994,615.064209,0.01149591152,615.064209,0.01141144801,615.064209,0.01172424387,615.064209,0.01141654979,
614.4735107,0.01137291547,614.4735107,0.01166829281,614.4735107,0.01102003921,614.4735107,0.01121340133,614.4735107,0.01157576591,614.4735107,0.01141710859,614.4735107,0.0113676805,614.4735107,0.01126103196,
614.0303955,0.01118035801,614.0303955,0.0114719104,614.0303955,0.011206761,614.0303955,0.01115926914,614.0303955,0.01146561094,614.0303955,0.01146587729,614.0303955,0.01129317749,614.0303955,0.01134405844,
613.4395142,0.01116426289,613.4395142,0.0114046447,613.4395142,0.01097689569,613.4395142,0.01111329719,613.4395142,0.01159738097,613.4395142,0.01117403712,613.4395142,0.01108180173,613.4395142,0.01121180784,
612.9962769,0.01124650054,612.9962769,0.01143257506,612.9962769,0.01112269796,612.9962769,0.01099808142,612.9962769,0.0113408966,612.9962769,0.01130144019,612.9962769,0.01136148907,612.9962769,0.01133162342,
612.5529785,0.011268178,612.5529785,0.01134105586,612.5529785,0.01109465398,612.5529785,0.01096351538,612.5529785,0.01143595017,612.5529785,0.01132285502,612.5529785,0.0115070492,612.5529785,0.01114482153,
611.961853,0.01126339566,611.961853,0.0111539308,611.961853,0.01107269339,611.961853,0.0109048225,611.961853,0.01137156039,611.961853,0.01113186032,611.961853,0.01132609695,611.961853,0.01110785268,
611.5184326,0.0110688163,611.5184326,0.0111629609,611.5184326,0.01091984659,611.5184326,0.0109675508,611.5184326,0.01123685762,611.5184326,0.01124509238,611.5184326,0.01140095014,611.5184326,0.01128449012,
610.927124,0.01114598941,610.927124,0.01115146093,610.927124,0.01096850634,610.927124,0.01085874345,610.927124,0.01142630354,610.927124,0.01116553787,610.927124,0.0109641524,610.927124,0.01102991588,
610.4836426,0.01116869785,610.4836426,0.01120527368,610.4836426,0.01104181167,610.4836426,0.01092836726,610.4836426,0.01137052383,610.4836426,0.01122737397,610.4836426,0.01120543294,610.4836426,0.01125771087,
610.0400391,0.01107569411,610.0400391,0.01103729755,610.0400391,0.01084950753,610.0400391,0.01083926298,610.0400391,0.01142058987,610.0400391,0.01131578721,610.0400391,0.01124743,610.0400391,0.01103644818,
609.4484863,0.01110028382,609.4484863,0.01106321346,609.4484863,0.01079067029,609.4484863,0.01075627934,609.4484863,0.0114518702,609.4484863,0.01134254411,609.4484863,0.01102096867,609.4484863,0.01107096765,
609.0048218,0.01096043549,609.0048218,0.0108459508,609.0048218,0.01089391299,609.0048218,0.01093861368,609.0048218,0.01124849264,609.0048218,0.01135840639,609.0048218,0.01118705142,609.0048218,0.01096048858,
608.5610352,0.01102187112,608.5610352,0.01122612506,608.5610352,0.01096853241,608.5610352,0.01123130508,608.5610352,0.01122593973,608.5610352,0.01108238567,608.5610352,0.01112200785,608.5610352,0.01108060684,
607.9692993,0.0106931841,607.9692993,0.01082668267,607.9692993,0.01103031449,607.9692993,0.01084173098,607.9692993,0.01112814248,607.9692993,0.01133428048,607.9692993,0.0111401733,607.9692993,0.0109929312,
607.5253906,0.01082684193,607.5253906,0.01069058385,607.5253906,0.01079223584,607.5253906,0.0109857358,607.5253906,0.01093723346,607.5253906,0.01106926799,607.5253906,0.01110458653,607.5253906,0.01102261432,
606.9334717,0.01073696278,606.9334717,0.01074699219,606.9334717,0.01076514274,606.9334717,0.01059558615,606.9334717,0.01096582506,606.9334717,0.0113154687,606.9334717,0.01100453362,606.9334717,0.01106775459,
606.4894409,0.01078658365,606.4894409,0.01065938454,606.4894409,0.01063123811,606.4894409,0.01057720464,606.4894409,0.01095876284,606.4894409,0.01127824653,606.4894409,0.01088448986,606.4894409,0.01062147599,
606.0454102,0.01062505692,606.0454102,0.01074415352,606.0454102,0.01062816102,606.0454102,0.01056643575,606.0454102,0.01116272248,606.0454102,0.01084982604,606.0454102,0.01082862075,606.0454102,0.01081171539,
605.4532471,0.010791732,605.4532471,0.01082726661,605.4532471,0.01060468424,605.4532471,0.01048557367,605.4532471,0.01094686985,605.4532471,0.01099083386,605.4532471,0.01077554468,605.4532471,0.01082909852,
605.0090332,0.0108568063,605.0090332,0.01068604738,605.0090332,0.01068105921,605.0090332,0.01063009724,605.0090332,0.01114641502,605.0090332,0.01084043086,605.0090332,0.01074680686,605.0090332,0.01074420661,
604.5648193,0.01075397152,604.5648193,0.01074447203,604.5648193,0.01073104516,604.5648193,0.01048011053,604.5648193,0.01080611534,604.5648193,0.01096720528,604.5648193,0.01098308153,604.5648193,0.01089593023,
603.9724121,0.01060500275,603.9724121,0.01098270994,603.9724121,0.0106237838,603.9724121,0.01058890205,603.9724121,0.01084303204,603.9724121,0.01121425163,603.9724121,0.0107322922,603.9724121,0.0108923465,
603.5280762,0.01063253731,603.5280762,0.01085253339,603.5280762,0.01075919904,603.5280762,0.01040430181,603.5280762,0.01102489792,603.5280762,0.0109574357,603.5280762,0.01086726412,603.5280762,0.01063723303,
602.9354858,0.01063304208,602.9354858,0.01110695023,602.9354858,0.01051113848,602.9354858,0.01054381207,602.9354858,0.01100317948,602.9354858,0.01081959717,602.9354858,0.01078971568,602.9354858,0.01071623992,
602.4910278,0.01059624925,602.4910278,0.01071151718,602.4910278,0.01052853558,602.4910278,0.01057797391,602.4910278,0.0107909888,602.4910278,0.01095223241,602.4910278,0.01087323576,602.4910278,0.01076164003,
602.0465088,0.01081179455,602.0465088,0.01080043614,602.0465088,0.01039202604,602.0465088,0.01056471188,602.0465088,0.01078830846,602.0465088,0.01078414265,602.0465088,0.01098409016,602.0465088,0.01062540151,
601.4537354,0.01057892852,601.4537354,0.01064715441,601.4537354,0.01054357365,601.4537354,0.01048199367,601.4537354,0.01081500575,601.4537354,0.01064224727,601.4537354,0.01048162207,601.4537354,0.01062720548,
601.0090942,0.01050206833,601.0090942,0.01075747423,601.0090942,0.01035488304,601.0090942,0.01052789949,601.0090942,0.01083490998,601.0090942,0.01085810643,601.0090942,0.01086487528,601.0090942,0.0105933845,
600.5643311,0.01050883066,600.5643311,0.01076036599,600.5643311,0.01042787265,600.5643311,0.01065662503,600.5643311,0.01079924218,600.5643311,0.01078305487,600.5643311,0.01070891693,600.5643311,0.01062200591,
599.9713135,0.01035925746,599.9713135,0.01054590754,599.9713135,0.01025182195,599.9713135,0.01026054192,599.9713135,0.0107829487,599.9713135,0.01096545346,599.9713135,0.01057566609,599.9713135,0.01043198258,
599.5264893,0.0104746744,599.5264893,0.01046149526,599.5264893,0.01046390831,599.5264893,0.01004235633,599.5264893,0.01057067979,599.5264893,0.01074784156,599.5264893,0.01065787207,599.5264893,0.01063060109,
598.9333496,0.010365461,598.9333496,0.01056410186,598.9333496,0.0102636693,598.9333496,0.01003753487,598.9333496,0.01056057401,598.9333496,0.01064895838,598.9333496,0.0104962606,598.9333496,0.01044587698,
598.4884033,0.01035565231,598.4884033,0.01045635063,598.4884033,0.01011182275,598.4884033,0.01011987776,598.4884033,0.01044433936,598.4884033,0.01053492725,598.4884033,0.01045743842,598.4884033,0.01041636523,
598.043396,0.01029142179,598.043396,0.0104975868,598.043396,0.01020120177,598.043396,0.01001157425,598.043396,0.01045587379,598.043396,0.0106183188,598.043396,0.0103480434,598.043396,0.01019992959,
597.4499512,0.01033802237,597.4499512,0.0103528155,597.4499512,0.01013527159,597.4499512,0.01005022414,597.4499512,0.010584075,597.4499512,0.01035406161,597.4499512,0.01040952466,597.4499512,0.01020072494,
597.0048828,0.01021320745,597.0048828,0.01038494706,597.0048828,0.01013985556,597.0048828,0.01003409084,597.0048828,0.01049973443,597.0048828,0.01036535483,597.0048828,0.01024490502,597.0048828,0.01006765664,
596.5596924,0.01016216725,596.5596924,0.01038974617,596.5596924,0.01011738647,596.5596924,0.01011606213,596.5596924,0.01059136912,596.5596924,0.01056606509,596.5596924,0.01046894677,596.5596924,0.01021405496,
595.9660645,0.0104106646,595.9660645,0.01047493983,595.9660645,0.01022945344,595.9660645,0.00996582862,595.9660645,0.0105166547,595.9660645,0.01044850238,595.9660645,0.01027024351,595.9660645,0.01031217631,
595.520752,0.0100359451,595.520752,0.01014581788,595.520752,0.009946282022,595.520752,0.01006914023,595.520752,0.01035294775,595.520752,0.01041503996,595.520752,0.009995177388,595.520752,0.01021999214,
594.9269409,0.01000709739,594.9269409,0.01015342306,594.9269409,0.009946494363,594.9269409,0.009816151112,594.9269409,0.0103775505,594.9269409,0.01012870111,594.9269409,0.01017947122,594.9269409,0.01008498296,
594.4815063,0.01020581275,594.4815063,0.01024978142,594.4815063,0.009886667132,594.4815063,0.009890004061,594.4815063,0.01057479065,594.4815063,0.01024994068,594.4815063,0.01012523007,594.4815063,0.01023817249,
594.0360718,0.009958307259,594.0360718,0.01021365728,594.0360718,0.009699400514,594.0360718,0.009726745076,594.0360718,0.01005162857,594.0360718,0.01001713704,594.0360718,0.009999786504,594.0360718,0.009941461496,
593.4420166,0.0101030264,593.4420166,0.009974861518,593.4420166,0.009839611128,593.4420166,0.009732516482,593.4420166,0.01028906275,593.4420166,0.009901762009,593.4420166,0.01005218457,593.4420166,0.01003398467,
592.99646,0.009947156534,592.99646,0.01009250805,592.99646,0.009747658856,592.99646,0.00980391819,592.99646,0.01016728207,592.99646,0.009949910454,592.99646,0.009920220822,592.99646,0.009915771894,
592.5508423,0.009798570536,592.5508423,0.01011712197,592.5508423,0.009658690542,592.5508423,0.009603719227,592.5508423,0.01008172426,592.5508423,0.009752953425,592.5508423,0.009805057198,592.5508423,0.009774080478,
591.956543,0.009737334214,591.956543,0.009866276756,591.956543,0.009663242847,591.956543,0.009577837773,591.956543,0.01003647503,591.956543,0.01008034684,591.956543,0.009909124114,591.956543,0.009730318561,
591.5108032,0.009628649801,591.5108032,0.01000084635,591.5108032,0.009612240829,591.5108032,0.009514118545,591.5108032,0.01006211899,591.5108032,0.009790018201,591.5108032,0.009746016935,591.5108032,0.009643418714,
591.0650024,0.009906529449,591.0650024,0.009799735621,591.0650024,0.0098357182,591.0650024,0.009530444629,591.0650024,0.01004757546,591.0650024,0.00986866001,591.0650024,0.009896889329,591.0650024,0.009916830808,
590.47052,0.009764999151,590.47052,0.009894532152,590.47052,0.00951734744,590.47052,0.00940213073,590.47052,0.01007512771,590.47052,0.009869506583,590.47052,0.009789012372,590.47052,0.009627538733,
590.0245972,0.009496338665,590.0245972,0.009685980156,590.0245972,0.00951570645,590.0245972,0.009381022304,590.0245972,0.009627590887,590.0245972,0.009939501993,590.0245972,0.009517717175,590.0245972,0.009879728779,
589.4299316,0.00946162641,589.4299316,0.009558202699,589.4299316,0.009522929788,589.4299316,0.0096147554,589.4299316,0.009751127101,589.4299316,0.009943528101,589.4299316,0.009504593909,589.4299316,0.009507954121,
588.9838867,0.009542933665,588.9838867,0.009808393195,588.9838867,0.009187812917,588.9838867,0.009490517899,588.9838867,0.009683676995,588.9838867,0.009724071249,588.9838867,0.009705011733,588.9838867,0.009444615804,
588.5377808,0.00938030798,588.5377808,0.009622907266,588.5377808,0.009281471372,588.5377808,0.009379356168,588.5377808,0.009811888449,588.5377808,0.0094516268,588.5377808,0.00965805538,588.5377808,0.009506154805,
587.9429321,0.009100466035,587.9429321,0.009548332542,587.9429321,0.009097452275,587.9429321,0.009310879745,587.9429321,0.009679044597,587.9429321,0.009587073699,587.9429321,0.009388851933,587.9429321,0.009412501007,
587.4967041,0.009392423555,587.4967041,0.00925846491,587.4967041,0.009310139343,587.4967041,0.009388085455,587.4967041,0.009547194466,587.4967041,0.009555662051,587.4967041,0.0093017295,587.4967041,0.009314767085,
587.050415,0.009165102616,587.050415,0.009384381585,587.050415,0.009090949781,587.050415,0.009242995642,587.050415,0.009481839836,587.050415,0.009527031332,587.050415,0.009423002601,587.050415,0.009205290116,
586.4553223,0.009015752934,586.4553223,0.009492396377,586.4553223,0.009114080109,586.4553223,0.00925804209,586.4553223,0.009492554702,586.4553223,0.00941062253,586.4553223,0.009224168956,586.4553223,0.009464483708,
586.0089111,0.009045565501,586.0089111,0.009378351271,586.0089111,0.009377240203,586.0089111,0.009125077166,586.0089111,0.009443425573,586.0089111,0.009360655211,586.0089111,0.009316221811,586.0089111,0.009286628105,
585.5625,0.009184376337,585.5625,0.009397977963,585.5625,0.008970482275,585.5625,0.009009039961,585.5625,0.009211371653,585.5625,0.009355313145,585.5625,0.009294218384,585.5625,0.009150376543,
584.9671631,0.009094994515,584.9671631,0.008903549984,584.9671631,0.008817052469,584.9671631,0.008951931261,584.9671631,0.009355550632,584.9671631,0.009244344197,584.9671631,0.008886005729,584.9671631,0.009232207201,
584.5206299,0.008959145285,584.5206299,0.009060896002,584.5206299,0.008996883407,584.5206299,0.008785617538,584.5206299,0.009496417828,584.5206299,0.009358434007,584.5206299,0.008963400498,584.5206299,0.009064754471,
584.0740356,0.008908702061,584.0740356,0.008796183392,584.0740356,0.008931558579,584.0740356,0.00897042919,584.0740356,0.009197595529,584.0740356,0.009004890919,584.0740356,0.008916206658,584.0740356,0.008988056332,
583.4784546,0.008765568957,583.4784546,0.008914805949,583.4784546,0.008749060333,583.4784546,0.008906694129,583.4784546,0.009043028578,583.4784546,0.008965910412,583.4784546,0.008959013969,583.4784546,0.008621294983,
583.0317383,0.008565293625,583.0317383,0.008636187762,583.0317383,0.008530233055,583.0317383,0.008751384914,583.0317383,0.009065441787,583.0317383,0.008992786519,583.0317383,0.008816101588,583.0317383,0.008526484482,
582.4360352,0.008538575843,582.4360352,0.008536146954,582.4360352,0.008698589168,582.4360352,0.008614957333,582.4360352,0.008956793696,582.4360352,0.00885800086,582.4360352,0.008778617717,582.4360352,0.008792063221,
581.9891968,0.008811082691,581.9891968,0.008697559126,581.9891968,0.008642154746,581.9891968,0.00846233964,581.9891968,0.008935627528,581.9891968,0.008766150102,581.9891968,0.008621426299,581.9891968,0.008450012654,
581.5422974,0.008548422717,581.5422974,0.00844639726,581.5422974,0.008655807003,581.5422974,0.008480235934,581.5422974,0.008744068444,581.5422974,0.008875833824,581.5422974,0.008784269914,581.5422974,0.008647304028,
580.9463501,0.008561939932,580.9463501,0.008270461112,580.9463501,0.008384427056,580.9463501,0.008494121023,580.9463501,0.00848374702,580.9463501,0.008685093373,580.9463501,0.008439006284,580.9463501,0.008513417095,
580.4993286,0.008494780399,580.4993286,0.008314049803,580.4993286,0.008456400596,580.4993286,0.008367722854,580.4993286,0.008688420989,580.4993286,0.008707436733,580.4993286,0.008640016429,580.4993286,0.008315316401,
580.0523071,0.008230465464,580.0523071,0.008378304541,580.0523071,0.00840039365,580.0523071,0.008329855278,580.0523071,0.0085186176,580.0523071,0.008566428907,580.0523071,0.008228540421,580.0523071,0.008267427795,
579.4561157,0.008214637637,579.4561157,0.008083363064,579.4561157,0.008182005957,579.4561157,0.008546390571,579.4561157,0.008318588138,579.4561157,0.008543908596,579.4561157,0.00843045488,579.4561157,0.008066616952,
579.0089722,0.008180950768,579.0089722,0.008058573119,579.0089722,0.00802178774,579.0089722,0.008183799684,579.0089722,0.008385324851,579.0089722,0.008309880272,579.0089722,0.00823956728,579.0089722,0.00811042171,
578.5617065,0.007939973846,578.5617065,0.008073631674,578.5617065,0.007977780886,578.5617065,0.008052376099,578.5617065,0.008220124058,578.5617065,0.008195195347,578.5617065,0.00828320533,578.5617065,0.008084945381,
577.965332,0.008094728924,577.965332,0.007863157429,577.965332,0.008054011501,577.965332,0.007984319702,577.965332,0.008180160075,577.965332,0.008100926876,577.965332,0.00819683075,577.965332,0.00779792387,
577.5180054,0.00783542823,577.5180054,0.007716731634,577.5180054,0.007887935266,577.5180054,0.007758155931,577.5180054,0.007969818078,577.5180054,0.008187255822,577.5180054,0.007923496887,577.5180054,0.007966681384,
577.0706177,0.007687352598,577.0706177,0.007690171711,577.0706177,0.00792499911,577.0706177,0.007768460084,577.0706177,0.008006758057,577.0706177,0.008001748472,577.0706177,0.007922573946,577.0706177,0.007741000969,
576.473999,0.007545042317,576.473999,0.007460131776,576.473999,0.007753069978,576.473999,0.007686983328,576.473999,0.007915403694,576.473999,0.00780324731,576.473999,0.00781811215,576.473999,0.007670120802,
576.0264893,0.007500161882,576.0264893,0.00751564838,576.0264893,0.007586371154,576.0264893,0.00770421559,576.0264893,0.007731145248,576.0264893,0.007823620923,576.0264893,0.007791545708,576.0264893,0.00748960115,
575.4297485,0.007188839838,575.4297485,0.007309393026,575.4297485,0.007560899016,575.4297485,0.007621565834,575.4297485,0.007909525186,575.4297485,0.007661294658,575.4297485,0.007648095489,575.4297485,0.007492998615,
574.9821167,0.00729778409,574.9821167,0.007375738118,574.9821167,0.007485466544,574.9821167,0.007526315283,574.9821167,0.007650940679,574.9821167,0.007662322372,574.9821167,0.00771401776,574.9821167,0.007407492492,
574.5344238,0.007216369268,574.5344238,0.007170417812,574.5344238,0.007380029652,574.5344238,0.007401778363,574.5344238,0.007794998121,574.5344238,0.00756450789,574.5344238,0.007770014927,574.5344238,0.007181260269,
573.937439,0.007169601973,573.937439,0.007089921739,573.937439,0.007095789537,573.937439,0.007264221087,573.937439,0.007480515167,573.937439,0.007478539832,573.937439,0.007471297868,573.937439,0.007217948791,
573.4896851,0.007034512237,573.4896851,0.006935365964,573.4896851,0.006932735909,573.4896851,0.007266774774,573.4896851,0.007366759703,573.4896851,0.007464450784,573.4896851,0.007432165556,573.4896851,0.006983318366,
573.0418091,0.006989395246,573.0418091,0.006986527704,573.0418091,0.006925739348,573.0418091,0.007292334922,573.0418091,0.007189813536,573.0418091,0.007290991955,573.0418091,0.007403621916,573.0418091,0.006912483368,
